seg_id,vertex_seq,lon,lat,traffic_score
4359,5,-79.76974139999997,43.666533800000025,0.7079701418240973
4359,6,-79.76978809999996,43.666575300000034,0.7082656955468133
4359,7,-79.77021539999997,43.66690310000008,0.7111318461723342
4359,8,-79.77028109999996,43.66693620000006,0.7116441764769322
4359,9,-79.77033299999994,43.66694880000006,0.7121114873176847
4359,10,-79.77037879999993,43.66694720000004,0.7125842957344546
4359,11,-79.77043559999997,43.66692900000003,0.7132497222081979
4359,12,-79.7705016,43.666892400000044,0.7141017944992318
4359,13,-79.77129409999998,43.66618690000006,0.7262205365689057
4359,14,-79.77144709999999,43.66607950000008,0.7285743331712812
4360,0,-79.71819199999999,43.70989840000004,0.3887714957679799
4360,1,-79.71834299999995,43.709621000000034,0.3899352186521086
4360,2,-79.71857429999993,43.709290500000066,0.39239722452397335
4360,3,-79.71886009999997,43.70905510000006,0.3959881827116882
4360,4,-79.71899749999994,43.70901610000005,0.3977924473390626
4360,5,-79.71907709999992,43.70903050000004,0.39886097941623305
4360,6,-79.72034349999996,43.70995860000006,0.41462453654027276
4360,7,-79.72038869999994,43.710003400000055,0.4151235471416444
4360,8,-79.72041119999993,43.71005840000004,0.4154198010438379
4360,9,-79.72038969999994,43.710101200000054,0.4152898194726737
4360,10,-79.72033709999992,43.710152100000066,0.41489530410095204
4360,11,-79.71965269999998,43.71063510000005,0.41009407831889366
4361,0,-79.77269939999996,43.66305410000007,0.7331250565124742
4361,1,-79.77256749999998,43.66332250000005,0.734662965063263
4361,2,-79.77244539999998,43.66346130000005,0.7346782339998348
4361,3,-79.77232369999994,43.66358530000007,0.734499674046831
4361,4,-79.77221819999993,43.66368760000006,0.7342723686661389
4361,5,-79.77134309999995,43.664462000000064,0.7315098283111594
4361,6,-79.77120459999996,43.66457250000008,0.7408556378242366
4361,7,-79.77107149999993,43.66467090000004,0.7390501811897588
4361,8,-79.77050079999997,43.665017600000056,0.7312265712201855
4362,0,-79.77074989999994,43.64399480000003,0.38734571246577604
4362,1,-79.76868869999998,43.64482590000005,0.5201423118876695
4362,2,-79.76860559999993,43.64485330000008,0.520690056132124
4362,3,-79.76849709999993,43.64489230000003,0.5213970193531806
4363,0,-79.72764719999998,43.65359140000004,0.6693120527177369
4363,1,-79.72760949999997,43.65374630000008,0.6679354535072609
4363,2,-79.72744499999999,43.65395630000006,0.6668992231016304
4363,3,-79.72712889999997,43.65439710000004,0.6650613474047202
4364,0,-79.76703259999994,43.66860360000003,0.6585193982835265
4364,1,-79.76675519999996,43.66882570000007,0.6294954889169094
4364,2,-79.76673919999996,43.66891560000004,0.6291895905472144
4364,3,-79.76681209999998,43.66906170000004,0.6296472111960605
4364,4,-79.76681389999997,43.669120400000054,0.6295649053883128
4364,5,-79.76679619999997,43.66917780000006,0.6292958380482013
4364,6,-79.76671359999995,43.66926600000004,0.6283509551379838
4364,7,-79.76617889999993,43.669651300000055,0.6227317829024411
4364,8,-79.76614569999997,43.66968960000003,0.6223686506302283
4364,9,-79.76613429999996,43.66971270000004,0.622227823417673
4364,10,-79.76615699999995,43.669749000000074,0.6223729300833244
4364,11,-79.76687349999997,43.67030400000005,0.6281607077621503
4364,12,-79.76689359999996,43.670344500000056,0.6282884789303597
4364,13,-79.76689429999999,43.670375100000065,0.6282462942493153
4364,14,-79.76685339999995,43.67042250000003,0.6277799970139447
4364,15,-79.76612859999994,43.67093700000004,0.6203295027042103
4364,16,-79.76603939999995,43.67098490000007,0.6194669543972064
4364,17,-79.76594909999993,43.67100780000005,0.6186322973458702
4364,18,-79.76585819999995,43.671013000000066,0.6178195541799868
4364,19,-79.76577549999996,43.671005900000075,0.6170989758734973
4364,20,-79.76543719999994,43.67094030000004,0.6142361357744346
4364,21,-79.76487539999992,43.67082020000004,0.5682748176582888
4364,22,-79.76469349999996,43.67076630000002,0.5680947698294064
4365,0,-79.81363249999997,43.71139720000008,0.3546941104942573
4365,1,-79.81299389999998,43.711991400000045,0.4164207166510431
4366,0,-79.72673294916126,43.648563556211776,0.8093259905049488
4366,1,-79.72684339999995,43.64867850000007,0.8092938844965589
4366,2,-79.72691589999992,43.64876930000002,0.8091233528571156
4366,3,-79.72695099999999,43.648868800000066,0.8085968200055799
4366,4,-79.72689609999996,43.649705500000046,0.8015638127085977
4367,0,-79.73079339999998,43.67086310000008,0.6140603672919385
4367,1,-79.73105549999995,43.67111620000003,0.61407581477749
4367,2,-79.73106409999997,43.671126100000045,0.6140508704924861
4367,3,-79.73113599999994,43.671209100000056,0.6138341135121653
4367,4,-79.73116979999998,43.671258100000045,0.6135860147792269
4367,5,-79.73118129999993,43.67127480000005,0.6135008735161692
4367,6,-79.73148529999996,43.67180270000005,0.6099592267180437
4368,0,-79.72931869999996,43.719895400000034,0.34966174320304017
4368,1,-79.72874560528585,43.72029445001792,0.4498010822290233
4369,0,-79.74645329999998,43.64816600000005,0.5986632887433049
4369,1,-79.74625549999996,43.64840240000006,0.6013903884533351
4369,2,-79.74606889999995,43.64855550000004,0.5164193990192976
4369,3,-79.74605519999993,43.648566800000026,0.5166062434091342
4369,4,-79.74591079999998,43.64865520000006,0.5181233435225663
4370,0,-79.77204399999992,43.70837830000006,0.6922243072873736
4370,1,-79.77128709999994,43.708748400000054,0.6961616455942158
4370,2,-79.77115459999999,43.708855000000035,0.6983569282649307
4371,0,-79.79219739999996,43.69347100000004,0.44577678633606077
4371,1,-79.79145459999995,43.69400340000004,0.4315269997298489
4372,0,-79.78361289999998,43.726244200000046,0.45318395865425015
4372,1,-79.78311389999999,43.726625600000034,0.45990666258794705
4372,2,-79.78307859999995,43.726652700000045,0.46036391578801855
4372,3,-79.78306209999992,43.72666050000003,0.4604852983223961
4372,4,-79.78267269999996,43.726846400000056,0.46317456836161147
4372,5,-79.78220609999993,43.72697200000004,0.5439456623113442
4372,6,-79.78157899999995,43.72711270000007,0.5435956921294991
4372,7,-79.78126749999996,43.72718260000004,0.5375567554399339
4372,8,-79.78125799999998,43.72718400000008,0.5375025784503795
4372,9,-79.78110139999995,43.72720750000008,0.5365827644646234
4372,10,-79.78109939999995,43.72720780000003,0.5365706513473637
4372,11,-79.78108649999996,43.727203700000075,0.536446895263747
4372,12,-79.78102609999996,43.72718450000007,0.5358697557086509
4372,13,-79.78099379999996,43.727163100000034,0.5354829752375846
4372,14,-79.78096409999993,43.72714330000008,0.5351299887021754
4372,15,-79.78082679999994,43.72697700000003,0.49532291672727113
4372,16,-79.78073539999995,43.72686630000003,0.4939231254107765
4372,17,-79.78056979999995,43.72649990000008,0.4902591758909709
4373,0,-79.81404819999995,43.68787440000005,0.45083123269834646
4373,1,-79.81464799999998,43.68831900000003,0.5275544339477213
4374,0,-79.79833209999998,43.694481100000075,0.47966705434947476
4374,1,-79.79852829999999,43.694600200000025,0.5031966136905305
4375,0,-79.81027089999996,43.712025800000056,0.5981301576095037
4375,1,-79.80979119999995,43.712586300000055,0.6279644060760091
4375,2,-79.80957579999995,43.712908700000064,0.6423747003901537
4375,3,-79.80957819999996,43.71297700000009,0.643538023962732
4375,4,-79.80960529999999,43.71301200000004,0.6431270790175018
4375,5,-79.80967829999996,43.71308480000005,0.6416227433246944
4375,6,-79.81012249999996,43.713408300000026,0.6079603082206172
4376,0,-79.78232119999996,43.72404700000004,0.5022603013839446
4376,1,-79.78130049999997,43.72432870000006,0.4727474492399068
4377,0,-79.76703259999994,43.66860360000003,0.6585193982835265
4377,1,-79.76606769999994,43.66787290000007,0.624700384894858
4377,2,-79.76596899999997,43.66784480000007,0.6238887677409477
4377,3,-79.76587019999992,43.66782580000005,0.623076511948818
4377,4,-79.76577109999994,43.66781570000006,0.5636196776480071
4377,5,-79.76564679999996,43.66783230000004,0.5626580465543912
4377,6,-79.76553399999993,43.66788520000006,0.5617173946418343
4377,7,-79.76455259999993,43.66856790000003,0.6116442015275605
4377,8,-79.76441359999994,43.668692400000054,0.6104113916466856
4378,0,-79.74023459999994,43.67798160000006,0.512637866372939
4378,1,-79.74170499999998,43.678821700000064,0.4821090966033509
4378,2,-79.74172859999997,43.67887600000005,0.4818719526478041
4378,3,-79.74172179999992,43.67889040000006,0.48192224088677543
4378,4,-79.74170749999995,43.678920800000064,0.4820259545562337
4378,5,-79.74120739999995,43.67936890000004,0.4855582620861194
4378,6,-79.74119629999996,43.679378800000045,0.48562728963569757
4378,7,-79.74117189999998,43.67939010000003,0.48579923931242813
4378,8,-79.74114849999995,43.679400800000046,0.48596373885460553
4378,9,-79.74108829999993,43.67939120000006,0.48646613938578065
4378,10,-79.74101169999994,43.67934800000007,0.4871838134780667
4378,11,-79.73963149999996,43.67856930000005,0.5127924862394795
4379,0,-79.72339009999995,43.67321620000007,0.4152381751324506
4379,1,-79.72423019999997,43.67367130000007,0.41896820510633015
4379,2,-79.72423509999997,43.67367830000006,0.41896828935916863
4379,3,-79.72427159999994,43.67373030000004,0.4189669860921041
4379,4,-79.72426339999998,43.67374890000008,0.41882741112209576
4379,5,-79.72422789999997,43.673830100000025,0.41822400314304403
4379,6,-79.72421859999997,43.67385130000008,0.41806734248139316
4379,7,-79.72340259999999,43.67456250000003,0.4103789820450048
4380,0,-79.79745969999992,43.694396900000065,0.4705355284748119
4380,1,-79.79761729999994,43.69448500000004,0.4729331757973435
4381,0,-79.73412399999994,43.714623000000074,0.361893498398356
4381,1,-79.73502449999995,43.71518670000007,0.37983986908951517
4382,0,-79.77560639999994,43.690994000000046,0.8175215083060537
4382,1,-79.77604389999992,43.691178800000046,0.8129122075530553
4382,2,-79.77651449999995,43.69141790000003,0.8080552236390136
4383,0,-79.73911479999998,43.647180300000066,0.6102597095525315
4383,1,-79.73901429999994,43.647242300000066,0.6105117077053132
4383,2,-79.73896549999995,43.64731370000004,0.6104383203890634
4383,3,-79.73898079999998,43.64750750000007,0.6096515204644211
4383,4,-79.73901069999994,43.64770360000006,0.6088434148574844
4384,0,-79.73975989999997,43.66205750000007,0.6476015109293225
4384,1,-79.73932749999994,43.66243080000004,0.6576235344845351
4384,2,-79.73902579999996,43.66262560000006,0.6652900874432981
4385,0,-79.76379639999998,43.679807100000055,0.6249101610737255
4385,1,-79.76430249999999,43.680180200000045,0.6256367120779409
4386,0,-79.75688019999996,43.722949200000066,0.5375704537491708
4386,1,-79.75722759999995,43.722962000000045,0.5361595351386347
4386,2,-79.75737619999994,43.72298160000003,0.535196427055125
4386,3,-79.75753699999996,43.72301040000007,0.5339641387890521
4387,0,-79.78723299999994,43.676887300000026,0.5770557988074364
4387,1,-79.78712289999999,43.67687330000007,0.5751174918676907
4387,2,-79.78699599999999,43.67693030000004,0.5716366117269303
4387,3,-79.78655049999996,43.67733060000006,0.5550355486665698
4388,0,-79.72939009999999,43.66354700000005,0.7258782461700016
4388,1,-79.72920009999996,43.663698700000054,0.7135319795859594
4388,2,-79.72918649999997,43.66372320000005,0.7129880168992128
4388,3,-79.72920109999995,43.66375820000008,0.715289775437074
4388,4,-79.72923459999998,43.66379170000005,0.7192810578864689
4388,5,-79.72934979999997,43.663893000000016,0.7327408701138056
4389,0,-79.77641829999999,43.675813100000035,0.6321432049937421
4389,1,-79.77654869999996,43.676039600000074,0.6266875332444061
4389,2,-79.77678109999992,43.67631220000004,0.6190475370389918
4389,3,-79.77779959999998,43.67705240000003,0.5895341947778396
4390,0,-79.78291089999993,43.67901580000006,0.2828481603430772
4390,1,-79.78278369999997,43.67912700000005,0.255700600817071
4390,2,-79.78228199999995,43.67958470000007,0.27044066277471157
4391,0,-79.75053449999996,43.71659800000004,0.6290120234889094
4391,1,-79.75032509999996,43.71675430000004,0.657229602238439
4391,2,-79.74986509999995,43.71718310000006,0.651375733694003
4391,3,-79.74980569999997,43.71724080000007,0.6508365737334669
4391,4,-79.74864569999994,43.71835320000008,0.6564314854177125
4391,5,-79.74765359999996,43.71927390000007,0.725879123640978
4391,6,-79.74708059999993,43.71987420000004,0.6259117048617787
4391,7,-79.74674379999999,43.72024120000003,0.592696470753003
4392,0,-79.75275819999995,43.64931540000004,0.6180541510236199
4392,1,-79.75306379999995,43.64952580000005,0.6241233283497609
4392,2,-79.75341829999996,43.64977280000005,0.631180729078298
4392,3,-79.75384059999998,43.65010610000007,0.6390173897987503
4392,4,-79.75391369999993,43.650246400000064,0.6393446901482782
4392,5,-79.75398539999998,43.65047400000003,0.6382812420772497
4393,0,-79.73786799999993,43.65043050000003,0.5482655112522692
4393,1,-79.73754079999998,43.650769000000025,0.5193705934273654
4393,2,-79.73746769999997,43.65083490000006,0.5138318057094409
4393,3,-79.73736779999994,43.65092470000007,0.508613417981614
4393,4,-79.73736859999997,43.65094190000006,0.5108763921867254
4393,5,-79.73737259999994,43.651028300000064,0.5227082646698021
4393,6,-79.73814339999996,43.651599600000054,0.6645759901090491
4394,0,-79.76274449999994,43.70757570000006,0.7048573374125052
4394,1,-79.76193619999998,43.70738240000002,0.6802082199355135
4394,2,-79.76193219999999,43.707382600000074,0.6800954971419282
4394,3,-79.7619256,43.70738290000002,0.6799086215419248
4394,4,-79.76185629999998,43.70738600000004,0.6779221030141155
4394,5,-79.76180489999994,43.70740230000007,0.6766864078644271
4394,6,-79.76178759999995,43.70740780000005,0.6762652549410678
4394,7,-79.76129629999996,43.70824890000006,0.6783485886167486
4394,8,-79.76129769999993,43.70827360000004,0.6790423943877673
4394,9,-79.76129909999997,43.70829840000005,0.679745712036535
4394,10,-79.76131499999997,43.70832410000002,0.6810291557735116
4394,11,-79.76132989999995,43.70834830000006,0.6822415559191312
4394,12,-79.76134489999998,43.708361400000065,0.6831613724161711
4394,13,-79.76141549999994,43.70842350000004,0.6875116684348179
4394,14,-79.76226099999995,43.70906670000006,0.7364521175719944
4394,15,-79.76254719999997,43.70928430000003,0.7524978004418927
4394,16,-79.76287679999996,43.70947700000005,0.7674150165275319
4394,17,-79.76299839999994,43.70948730000004,0.7696251841075182
4394,18,-79.76305689999997,43.709469900000045,0.7695612949968548
4394,19,-79.76367279999994,43.70891350000005,0.7541503556606587
4395,0,-79.70459829999997,43.69199530000003,0.47571095117653306
4395,1,-79.70472919999996,43.69210290000007,0.4755805722793285
4396,0,-79.74429239999994,43.64870050000008,0.523102058535902
4396,1,-79.74396779999996,43.648478700000055,0.5205603761328293
4396,2,-79.74392409999996,43.64844880000004,0.5202256084026212
4396,3,-79.74387779999994,43.648433100000034,0.5201761329964971
4396,4,-79.74385559999996,43.64842550000002,0.520152679851112
4396,5,-79.74377439999995,43.64842460000006,0.5205844393231204
4396,6,-79.74371769999993,43.648424000000034,0.5208944164949405
4396,7,-79.74365649999999,43.64842960000003,0.5921120472001242
4396,8,-79.74323239999997,43.648468200000025,0.5958832505196362
4396,9,-79.74315709999996,43.64848650000005,0.5968050786861175
4396,10,-79.74314359999994,43.64848980000004,0.5969703549050602
4396,11,-79.74306569999999,43.648533600000064,0.5984075916222288
4396,12,-79.74304169999994,43.64854720000005,0.5988474144547882
4396,13,-79.74169199999993,43.64972080000007,0.6250643800508614
4397,0,-79.74758489999992,43.64472980000004,0.5576928603866831
4397,1,-79.74694769999995,43.645299100000045,0.5418686532771024
4398,0,-79.82075849999995,43.68067370000006,0.34089346862954767
4398,1,-79.82149459999992,43.680908100000075,0.33698085030503144
4399,0,-79.74216329999996,43.66909350000003,0.4674561788084655
4399,1,-79.74237719999995,43.66924440000002,0.456462153449673
4399,2,-79.74253839999994,43.66928670000004,0.4476989464970711
4399,3,-79.74268159999997,43.66930180000002,0.4401190358948632
4399,4,-79.74268379999994,43.66930170000006,0.4400035940948841
4399,5,-79.74321679999998,43.66924470000003,0.41474411633422276
4400,0,-79.73780679999997,43.72216390000006,0.5083369312279993
4400,1,-79.73921369999994,43.723192400000066,0.5205955966188863
4401,0,-79.73865109999997,43.71347100000003,0.43769915445419166
4401,1,-79.73825239999996,43.71309750000006,0.4243668361595958
4401,2,-79.73822329999997,43.71309540000003,0.4239445997862251
4401,3,-79.73812629999996,43.71308840000006,0.4225643645994847
4401,4,-79.73810439999994,43.71308680000005,0.4222584234986695
4401,5,-79.73805129999994,43.71310420000003,0.42206886679856237
4401,6,-79.73716909999996,43.71362570000007,0.42741979994125184
4402,0,-79.76618139999992,43.69054110000007,0.6329624236299137
4402,1,-79.76517029999997,43.69146910000006,0.5860591822298624
4403,0,-79.77722029999994,43.68919700000004,0.7207761922408712
4403,1,-79.77876979999996,43.68934870000004,0.621702813624722
4404,0,-79.72959119999994,43.679098300000085,0.5316451974604417
4404,1,-79.72965879999998,43.679232600000034,0.528642963206848
4404,2,-79.72970859999998,43.679319600000035,0.5267492359610635
4404,3,-79.72981589999993,43.67945610000004,0.5240511146435916
4404,4,-79.72989859999996,43.67952100000007,0.5230791311051175
4404,5,-79.73006799999996,43.67964580000006,0.5213715575654172
4405,0,-79.76671599999997,43.69363110000006,0.5763673640513373
4405,1,-79.76630029999995,43.694009300000054,0.5294547847351283
4405,2,-79.76622439999993,43.694193100000064,0.5164323647953964
4406,0,-79.75344159999999,43.69204650000005,0.6493760523205092
4406,1,-79.75448619999997,43.692652100000025,0.5985673934674683
4406,2,-79.75456479999997,43.69267550000007,0.5901646704680934
4407,0,-79.74749199999997,43.66285380000005,0.3758864457954758
4407,1,-79.74763889999997,43.66294540000006,0.37429462657329327
4407,2,-79.74824999999997,43.663384300000075,0.36671098721973644
4408,0,-79.78344959999997,43.71234500000002,0.43163501906480795
4408,1,-79.78341159999995,43.71245750000002,0.42994825148425536
4408,2,-79.78339349999999,43.71251090000004,0.4291571797129991
4408,3,-79.78312519999997,43.71303930000005,0.42216302991883076
4409,0,-79.78229399999998,43.69584160000005,0.6236200270812193
4409,1,-79.78129869999998,43.69674080000004,0.648130185028633
4410,0,-79.76469749999997,43.72582920000007,0.5252785426612498
4410,1,-79.76375799999994,43.72658030000008,0.42227964963071746
4411,0,-79.72623289999994,43.67073590000006,0.6333902283600203
4411,1,-79.72702809999998,43.671221900000035,0.5865668058665247
4412,0,-79.80300989999995,43.647883900000075,0.23132561825817077
4412,1,-79.80283399999995,43.64783860000006,0.23093828658957927
4412,2,-79.80276649999995,43.64782310000004,0.23078771234639991
4412,3,-79.80269699999997,43.64781320000003,0.23062377035092096
4412,4,-79.80262649999996,43.64780890000003,0.23044900804216167
4412,5,-79.80255569999996,43.647810400000026,0.23026485268941643
4412,6,-79.80248559999994,43.64781760000005,0.2300739422211649
4412,7,-79.80241699999993,43.647830400000025,0.22987837734252592
4412,8,-79.80235079999994,43.647848700000054,0.2296804965288045
4412,9,-79.80199269999996,43.64795490000005,0.22860187968146273
4413,0,-79.75387339999997,43.71167520000006,0.47068294856315385
4413,1,-79.75442249999998,43.71198280000004,0.5789059679079132
4413,2,-79.75445789999998,43.711990900000046,0.5804773522302258
4413,3,-79.75450359999995,43.71200150000004,0.5825337782957076
4413,4,-79.75450439999996,43.71200170000002,0.5825708282316578
4413,5,-79.75460999999994,43.71199830000006,0.5857127112660853
4414,0,-79.73242429999992,43.70098200000007,0.428276802792424
4414,1,-79.73557869999996,43.70333920000007,0.5288637402717133
4414,2,-79.73669419999997,43.70418140000003,0.5252951317257815
4415,0,-79.78995339999994,43.67476670000008,0.6407757839514729
4415,1,-79.79049209999994,43.67521110000007,0.6415913633167609
4415,2,-79.79056519999995,43.67527490000003,0.6418044159659564
4416,0,-79.77292499999999,43.70793760000004,0.6848467662179225
4416,1,-79.77321079999996,43.70779780000003,0.6832259797348419
4416,2,-79.77333269999995,43.70775860000002,0.6354521220947636
4416,3,-79.77345419999995,43.70774320000004,0.6356660491604156
4416,4,-79.77367249999996,43.707717900000034,0.6361690716351807
4416,5,-79.77376219999995,43.70772470000003,0.6364971654576312
4416,6,-79.77382269999998,43.70773570000005,0.6367563900131026
4416,7,-79.77389299999999,43.70778440000004,0.6372281595331527
4416,8,-79.77394019999997,43.70786980000002,0.6377750376799765
4416,9,-79.77401169999996,43.70801680000005,0.6386406046593756
4416,10,-79.77403329999997,43.708045600000055,0.638828110482762
4416,11,-79.77407219999996,43.70807270000006,0.6390608963023561
4416,12,-79.77415439999997,43.70811400000007,0.6394845050582852
4416,13,-79.77425139999997,43.70816050000007,0.6399712275053104
4416,14,-79.77433219999995,43.70820680000002,0.6403991660986714
4416,15,-79.77441639999994,43.70828370000004,0.6409329430026555
4416,16,-79.77443889999995,43.70838070000008,0.6413187042651822
4416,17,-79.77441409999993,43.70846040000004,0.641498166188025
4416,18,-79.77436399999992,43.70851320000003,0.6415231203107639
4416,19,-79.77431749999992,43.708542300000026,0.6414891286452773
4416,20,-79.77328659999995,43.708750500000065,0.640501383803847
4417,0,-79.80736009999998,43.682055800000064,0.595082626830948
4417,1,-79.80677529999996,43.68198070000005,0.6120250126364633
4417,2,-79.80643779999997,43.68193020000007,0.6219819946517215
4417,3,-79.80637379999996,43.681941800000054,0.6237610791374814
4417,4,-79.80637289999999,43.68194190000002,0.6237865008067915
4417,5,-79.80633019999992,43.68197710000004,0.6248024914043744
4417,6,-79.80630779999994,43.682019800000035,0.6251729857187107
4417,7,-79.80627919999993,43.68208950000007,0.6255216354476862
4417,8,-79.80618519999996,43.68231650000006,0.6264519822011951
4417,9,-79.80611929999996,43.68244330000004,0.6271865619200737
4417,10,-79.80605739999999,43.68251380000003,0.6282372330880968
4417,11,-79.80561559999995,43.68292420000006,0.6348046155525034
4417,12,-79.80528459999994,43.68297830000006,0.6410037298776968
4418,0,-79.75131059999994,43.722123200000055,0.6051580383381849
4418,1,-79.75191489999997,43.72231880000004,0.6030493465148814
4419,0,-79.77000909999997,43.70155400000004,0.37414806173600845
4419,1,-79.77077219999995,43.70213400000006,0.44144378052712085
4420,0,-79.77260829999994,43.71538960000004,0.6096779324539673
4420,1,-79.77256489999996,43.71472590000008,0.6112460021451865
4420,2,-79.77258079999996,43.71466890000005,0.6111373787182746
4420,3,-79.77261399999998,43.71462070000006,0.6108017805465394
4420,4,-79.77298889999996,43.71428890000005,0.6066546494896682
4420,5,-79.77302979999995,43.714273700000035,0.6061782788479079
4420,6,-79.77307179999997,43.71426640000004,0.6056829686764693
4420,7,-79.77311029999998,43.714272900000026,0.6052195582096951
4420,8,-79.77315069999996,43.71428540000005,0.6047315123239845
4420,9,-79.77319079999994,43.71430940000004,0.6042414614473135
4420,10,-79.77415799999994,43.71506930000003,0.6055641032369262
4420,11,-79.77498759999997,43.71577830000007,0.5943450702333856
4420,12,-79.77500819999993,43.715818900000045,0.5941219980206551
4420,13,-79.77501399999994,43.71585760000005,0.5940542139895258
4420,14,-79.77500559999997,43.715892200000035,0.5941304716750632
4420,15,-79.77498129999996,43.71592430000005,0.5943644473706017
4421,0,-79.80077149999993,43.72118980000005,0.8179733247142575
4421,1,-79.80068219999998,43.72146790000004,0.8085995281718897
4421,2,-79.80079640166917,43.72188839553092,0.7971191230245873
4422,0,-79.80047300870324,43.72202848001676,0.7901105248333875
4422,1,-79.80040949999994,43.722027800000035,0.7894362727798498
4422,2,-79.79987269999998,43.72206270000004,0.7813771599586095
4423,0,-79.74085209999998,43.65983650000005,0.5412957599578174
4423,1,-79.74066659999994,43.65977150000003,0.5430304452879103
4423,2,-79.74050609999995,43.659738200000035,0.5440929901135892
4423,3,-79.74044889999998,43.65976910000007,0.5436632493922371
4423,4,-79.74012189999996,43.66009410000004,0.6352624327427152
4423,5,-79.74012579999997,43.660130200000026,0.6347037449656818
4423,6,-79.74114449999996,43.66078970000006,0.5207368726900794
4424,0,-79.75530939999997,43.72326520000008,0.5653251794461461
4424,1,-79.75466039999998,43.723429200000055,0.5637264115311824
4424,2,-79.75433959999998,43.72357880000004,0.5612808458390707
4424,3,-79.75364439999997,43.723931400000026,0.4565591443662286
4425,0,-79.73445939999993,43.684450200000065,0.33990781837277145
4425,1,-79.73611219999998,43.685688500000026,0.34759249501074674
4426,0,-79.75763029999996,43.695063400000045,0.4032459338203232
4426,1,-79.75859899999995,43.695623100000034,0.39823030657859165
4427,0,-79.75526169999993,43.66666630000003,0.5313066025628789
4427,1,-79.75554699999996,43.66689580000008,0.5530252579325187
4427,2,-79.75564749999995,43.66697660000006,0.5586509446496196
4427,3,-79.7556828,43.66705040000004,0.5572252131278383
4427,4,-79.75572749999998,43.667143600000024,0.5549451261456972
4427,5,-79.75575159999994,43.66719390000003,0.5535117146496165
4427,6,-79.75582679999995,43.667420400000026,0.5432887661201721
4427,7,-79.75596759999996,43.66784450000006,0.5229589066909744
4427,8,-79.75598899999994,43.66787980000003,0.5217790313702944
4427,9,-79.75600879999995,43.66791250000006,0.5206682853470712
4427,10,-79.75604969999993,43.66796240000008,0.5194568929593549
4427,11,-79.75642319999997,43.66823210000007,0.5171444809908051
4427,12,-79.75650859999996,43.66826010000005,0.5180471790548751
4427,13,-79.75658769999995,43.66826090000007,0.5202420849564875
4427,14,-79.75689159999996,43.66814720000008,0.5344823966133492
4427,15,-79.75740659999995,43.66806270000007,0.5446643686641184
4427,16,-79.75763039999998,43.66807420000004,0.543395993402169
4427,17,-79.75775679999998,43.66810710000003,0.5406950005495605
4427,18,-79.75784659999994,43.66815300000007,0.5374761223553044
4428,0,-79.82745259999996,43.689323700000045,0.6645410697472441
4428,1,-79.82764929999996,43.68944180000005,0.6645714815942773
4428,2,-79.82772909999994,43.689475800000025,0.6644520353108705
4428,3,-79.82780359999998,43.68949780000003,0.664254751323639
4428,4,-79.82842579999993,43.68962030000005,0.6620351615575006
4429,0,-79.80871559999996,43.70159940000008,0.559073427108248
4429,1,-79.80896879999993,43.701686600000066,0.5565873819350855
4429,2,-79.80903989999995,43.70171690000006,0.5559299340951726
4429,3,-79.80913239999995,43.701765300000034,0.5550871286926583
4429,4,-79.80933399999998,43.70187750000007,0.5533405888885085
4429,5,-79.80943599999996,43.70193920000003,0.6347251965404173
4429,6,-79.80951569999996,43.70199870000005,0.6340434361707379
4429,7,-79.80955789999996,43.70203580000004,0.6336499112788367
4429,8,-79.80959579999995,43.702069900000026,0.633289957837526
4429,9,-79.80960709999992,43.70210210000005,0.6330496325176368
4429,10,-79.80960139999996,43.70214030000005,0.6328400269923082
4429,11,-79.80957819999996,43.70217880000007,0.632700449919545
4429,12,-79.80957189999998,43.702184700000025,0.632691083361171
4429,13,-79.80953589999996,43.70221860000004,0.6326385270092924
4429,14,-79.80899629999999,43.70271160000004,0.5525488044908595
4429,15,-79.80892469999996,43.70275410000005,0.5529080569468747
4429,16,-79.80886599999997,43.702761200000054,0.5533709620010316
4429,17,-79.80882049999997,43.70274590000002,0.5538574970307903
4429,18,-79.80880039999994,43.702739100000024,0.55407510020377
4429,19,-79.80830849999994,43.70245060000008,0.560538546706135
4429,20,-79.80809239999996,43.70229540000003,0.5638200885118488
4429,21,-79.80803819999994,43.70226320000005,0.5646420769144687
4429,22,-79.80749959999997,43.70199350000008,0.5734041838797105
4429,23,-79.80738259999998,43.70194130000005,0.5755006047208062
4429,24,-79.80685669999997,43.70174100000002,0.5859048792076088
4430,0,-79.81383619999997,43.67521720000008,0.31820031943780347
4430,1,-79.81302139999997,43.67540680000008,0.3241714628123998
4431,0,-79.81057109999993,43.67028050000005,0.2997813042240825
4431,1,-79.81033009999997,43.67046690000007,0.35402242123277167
4431,2,-79.81013649999993,43.67060860000004,0.3552035228607052
4431,3,-79.80991249999992,43.670732900000075,0.35611558293909057
4431,4,-79.80968209999997,43.67082610000005,0.3566198405789132
4431,5,-79.80938629999996,43.67091650000003,0.4340180087231599
4431,6,-79.80866519999995,43.671100900000056,0.43542487334386987
4432,0,-79.81412969999997,43.67385200000007,0.31333375032530975
4432,1,-79.81352109999995,43.67415610000006,0.31711599529344775
4432,2,-79.81345969999994,43.67420290000007,0.3175861391437407
4432,3,-79.81345609999994,43.67426160000008,0.31780648051523264
4432,4,-79.81383619999997,43.67521720000008,0.31820031943780347
4433,0,-79.81017279999998,43.67257250000005,0.4636855507243415
